"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Accessory Fragment","Genome Fragment","Order within Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","GCA_000307975.2_ASM30797v2","GCA_003012895.2_ASM301289v2","GCA_000015425.1_ASM1542v1","GCA_000189735.2_ASM18973v2","GCA_002009115.1_ASM200911v1","GCA_002762545.2_ASM276254v2","GCA_003359255.2_ASM335925v2","GCA_003627485.2_ASM362748v2","GCA_005280395.1_ASM528039v1","GCA_005280355.1_ASM528035v1"
"GCA_000189735.2_ASM18973v2_CDS_1018","shell","","6","6","1.0","NA","NA","","","","1328","1328","1328.0","GCA_000307975.2_ASM30797v2_CDS_2305","","","GCA_000189735.2_ASM18973v2_CDS_1018","GCA_002009115.1_ASM200911v1_CDS_0708","GCA_002762545.2_ASM276254v2_CDS_0248","","GCA_003627485.2_ASM362748v2_CDS_3848","","GCA_005280355.1_ASM528035v1_CDS_1759"
"GCA_000189735.2_ASM18973v2_CDS_1178","persistent","","8","12","1.5","NA","NA","","","","200","881","568.0","GCA_000307975.2_ASM30797v2_CDS_2593","","","GCA_000189735.2_ASM18973v2_CDS_1178","GCA_002009115.1_ASM200911v1_CDS_0548" "GCA_002009115.1_ASM200911v1_CDS_0549","GCA_002762545.2_ASM276254v2_CDS_0090","GCA_003359255.2_ASM335925v2_CDS_3791" "GCA_003359255.2_ASM335925v2_CDS_3792","GCA_003627485.2_ASM362748v2_CDS_2979" "GCA_003627485.2_ASM362748v2_CDS_4006","GCA_005280395.1_ASM528039v1_CDS_2155" "GCA_005280395.1_ASM528039v1_CDS_2156","GCA_005280355.1_ASM528035v1_CDS_1603"
"GCA_000189735.2_ASM18973v2_CDS_1338","cloud","","2","3","1.5","NA","NA","","","","440","1412","836.0","","","","GCA_000189735.2_ASM18973v2_CDS_1338","","GCA_002762545.2_ASM276254v2_CDS_0021" "GCA_002762545.2_ASM276254v2_CDS_0022","","","",""
"GCA_000189735.2_ASM18973v2_CDS_1402","persistent","","10","15","1.5","NA","NA","","","","131","2453","1630.4","GCA_000307975.2_ASM30797v2_CDS_3357","GCA_003012895.2_ASM301289v2_CDS_2120" "GCA_003012895.2_ASM301289v2_CDS_2121","GCA_000015425.1_ASM1542v1_CDS_1351" "GCA_000015425.1_ASM1542v1_CDS_1350","GCA_000189735.2_ASM18973v2_CDS_1402","GCA_002009115.1_ASM200911v1_CDS_0413","GCA_002762545.2_ASM276254v2_CDS_2727","GCA_003359255.2_ASM335925v2_CDS_2271" "GCA_003359255.2_ASM335925v2_CDS_2273" "GCA_003359255.2_ASM335925v2_CDS_2272" "GCA_003359255.2_ASM335925v2_CDS_2270","GCA_003627485.2_ASM362748v2_CDS_1640","GCA_005280395.1_ASM528039v1_CDS_1897","GCA_005280355.1_ASM528035v1_CDS_1472"
"GCA_000189735.2_ASM18973v2_CDS_1434","persistent","","9","9","1.0","NA","NA","","","","545","545","545.0","GCA_000307975.2_ASM30797v2_CDS_0592","GCA_003012895.2_ASM301289v2_CDS_2164","GCA_000015425.1_ASM1542v1_CDS_1386","GCA_000189735.2_ASM18973v2_CDS_1434","GCA_002009115.1_ASM200911v1_CDS_0380","GCA_002762545.2_ASM276254v2_CDS_2763","","GCA_003627485.2_ASM362748v2_CDS_1674","GCA_005280395.1_ASM528039v1_CDS_1863","GCA_005280355.1_ASM528035v1_CDS_1439"
"GCA_000189735.2_ASM18973v2_CDS_1466","persistent","","10","10","1.0","NA","NA","","","","275","467","447.8","GCA_000307975.2_ASM30797v2_CDS_0560","GCA_003012895.2_ASM301289v2_CDS_2199","GCA_000015425.1_ASM1542v1_CDS_1420","GCA_000189735.2_ASM18973v2_CDS_1466","GCA_002009115.1_ASM200911v1_CDS_0347","GCA_002762545.2_ASM276254v2_CDS_2795","GCA_003359255.2_ASM335925v2_CDS_2360","GCA_003627485.2_ASM362748v2_CDS_1707","GCA_005280395.1_ASM528039v1_CDS_1829","GCA_005280355.1_ASM528035v1_CDS_1406"
"GCA_000189735.2_ASM18973v2_CDS_1786","persistent","","9","11","1.22","NA","NA","","","","338","1415","1284.36","GCA_000307975.2_ASM30797v2_CDS_3027","","GCA_000015425.1_ASM1542v1_CDS_1703","GCA_000189735.2_ASM18973v2_CDS_1251" "GCA_000189735.2_ASM18973v2_CDS_1786","GCA_002009115.1_ASM200911v1_CDS_0048","GCA_002762545.2_ASM276254v2_CDS_3093","GCA_003359255.2_ASM335925v2_CDS_2868" "GCA_003359255.2_ASM335925v2_CDS_2867","GCA_003627485.2_ASM362748v2_CDS_2012","GCA_005280395.1_ASM528039v1_CDS_1491","GCA_005280355.1_ASM528035v1_CDS_1108"
"GCA_000189735.2_ASM18973v2_CDS_2682","persistent","","9","16","1.78","NA","NA","","","","233","236","234.69","GCA_000307975.2_ASM30797v2_CDS_2602" "GCA_000307975.2_ASM30797v2_CDS_0181","GCA_003012895.2_ASM301289v2_CDS_2207","GCA_000015425.1_ASM1542v1_CDS_2578" "GCA_000015425.1_ASM1542v1_CDS_2359","GCA_000189735.2_ASM18973v2_CDS_2682" "GCA_000189735.2_ASM18973v2_CDS_1187","GCA_002009115.1_ASM200911v1_CDS_0539" "GCA_002009115.1_ASM200911v1_CDS_2963","GCA_002762545.2_ASM276254v2_CDS_0081" "GCA_002762545.2_ASM276254v2_CDS_2645","","GCA_003627485.2_ASM362748v2_CDS_1564" "GCA_003627485.2_ASM362748v2_CDS_4013","GCA_005280395.1_ASM528039v1_CDS_0584","GCA_005280355.1_ASM528035v1_CDS_0312" "GCA_005280355.1_ASM528035v1_CDS_1594"
"GCA_000189735.2_ASM18973v2_CDS_2746","persistent","","10","10","1.0","NA","NA","","","","1358","1358","1358.0","GCA_000307975.2_ASM30797v2_CDS_1343","GCA_003012895.2_ASM301289v2_CDS_3233","GCA_000015425.1_ASM1542v1_CDS_2649","GCA_000189735.2_ASM18973v2_CDS_2746","GCA_002009115.1_ASM200911v1_CDS_2898","GCA_002762545.2_ASM276254v2_CDS_2580","GCA_003359255.2_ASM335925v2_CDS_1619","GCA_003627485.2_ASM362748v2_CDS_1496","GCA_005280395.1_ASM528039v1_CDS_0511","GCA_005280355.1_ASM528035v1_CDS_0247"
"GCA_000189735.2_ASM18973v2_CDS_3066","persistent","","10","11","1.1","NA","NA","","","","212","1007","886.73","GCA_000307975.2_ASM30797v2_CDS_0278","GCA_003012895.2_ASM301289v2_CDS_3498","GCA_000015425.1_ASM1542v1_CDS_2914","GCA_000189735.2_ASM18973v2_CDS_3066","GCA_002009115.1_ASM200911v1_CDS_2636","GCA_002762545.2_ASM276254v2_CDS_2239","GCA_003359255.2_ASM335925v2_CDS_1234" "GCA_003359255.2_ASM335925v2_CDS_1233","GCA_003627485.2_ASM362748v2_CDS_1155","GCA_005280395.1_ASM528039v1_CDS_0206","GCA_005280355.1_ASM528035v1_CDS_3264"
"GCA_000189735.2_ASM18973v2_CDS_3098","persistent","","10","11","1.1","NA","NA","","","","251","776","691.18","GCA_000307975.2_ASM30797v2_CDS_0310","GCA_003012895.2_ASM301289v2_CDS_3532" "GCA_003012895.2_ASM301289v2_CDS_3531","GCA_000015425.1_ASM1542v1_CDS_2984","GCA_000189735.2_ASM18973v2_CDS_3098","GCA_002009115.1_ASM200911v1_CDS_2602","GCA_002762545.2_ASM276254v2_CDS_2206","GCA_003359255.2_ASM335925v2_CDS_1189","GCA_003627485.2_ASM362748v2_CDS_1123","GCA_005280395.1_ASM528039v1_CDS_0172","GCA_005280355.1_ASM528035v1_CDS_3232"
"GCA_000189735.2_ASM18973v2_CDS_3130","cloud","","1","1","1.0","NA","NA","","","","374","374","374.0","","","","GCA_000189735.2_ASM18973v2_CDS_3130","","","","","",""
"GCA_003012895.2_ASM301289v2_CDS_1500","cloud","","1","1","1.0","NA","NA","","","","1037","1037","1037.0","","GCA_003012895.2_ASM301289v2_CDS_1500","","","","","","","",""
"GCA_003012895.2_ASM301289v2_CDS_1628","persistent","","10","11","1.1","NA","NA","","","","341","1064","963.64","GCA_000307975.2_ASM30797v2_CDS_3296","GCA_003012895.2_ASM301289v2_CDS_1628","GCA_000015425.1_ASM1542v1_CDS_0812","GCA_000189735.2_ASM18973v2_CDS_0706","GCA_002009115.1_ASM200911v1_CDS_1037","GCA_002762545.2_ASM276254v2_CDS_0561","GCA_003359255.2_ASM335925v2_CDS_4303" "GCA_003359255.2_ASM335925v2_CDS_4302","GCA_003627485.2_ASM362748v2_CDS_3527","GCA_005280395.1_ASM528039v1_CDS_2621","GCA_005280355.1_ASM528035v1_CDS_2088"
"GCA_003012895.2_ASM301289v2_CDS_2013","cloud","","1","1","1.0","NA","NA","","","","431","431","431.0","","GCA_003012895.2_ASM301289v2_CDS_2013","","","","","","","",""
"GCA_003012895.2_ASM301289v2_CDS_2045","cloud","","7","7","1.0","NA","NA","","","","806","878","866.43","","GCA_003012895.2_ASM301289v2_CDS_2045","GCA_000015425.1_ASM1542v1_CDS_1195","GCA_000189735.2_ASM18973v2_CDS_1311","","GCA_002762545.2_ASM276254v2_CDS_3289","GCA_003359255.2_ASM335925v2_CDS_2170","GCA_003627485.2_ASM362748v2_CDS_2887","GCA_005280395.1_ASM528039v1_CDS_2033",""
"GCA_003012895.2_ASM301289v2_CDS_2077","cloud","","1","1","1.0","NA","NA","","","","830","830","830.0","","GCA_003012895.2_ASM301289v2_CDS_2077","","","","","","","",""
"GCA_003012895.2_ASM301289v2_CDS_2141","cloud","","1","1","1.0","NA","NA","","","","881","881","881.0","","GCA_003012895.2_ASM301289v2_CDS_2141","","","","","","","",""
"GCA_003012895.2_ASM301289v2_CDS_2813","persistent","","9","9","1.0","NA","NA","","","","320","320","320.0","GCA_000307975.2_ASM30797v2_CDS_0764","GCA_003012895.2_ASM301289v2_CDS_2813","GCA_000015425.1_ASM1542v1_CDS_1878","GCA_000189735.2_ASM18973v2_CDS_1927","GCA_002009115.1_ASM200911v1_CDS_3625","GCA_002762545.2_ASM276254v2_CDS_4042","","GCA_003627485.2_ASM362748v2_CDS_2190","GCA_005280395.1_ASM528039v1_CDS_1321","GCA_005280355.1_ASM528035v1_CDS_0993"
"GCA_003012895.2_ASM301289v2_CDS_3005","persistent","","10","10","1.0","NA","NA","","","","371","560","541.1","GCA_000307975.2_ASM30797v2_CDS_3135","GCA_003012895.2_ASM301289v2_CDS_3005","GCA_000015425.1_ASM1542v1_CDS_1649","GCA_000189735.2_ASM18973v2_CDS_1708","GCA_002009115.1_ASM200911v1_CDS_0096","GCA_002762545.2_ASM276254v2_CDS_3042","GCA_003359255.2_ASM335925v2_CDS_2731","GCA_003627485.2_ASM362748v2_CDS_1963","GCA_005280395.1_ASM528039v1_CDS_1541","GCA_005280355.1_ASM528035v1_CDS_1156"
"GCA_003012895.2_ASM301289v2_CDS_3037","cloud","","1","1","1.0","NA","NA","","","","992","992","992.0","","GCA_003012895.2_ASM301289v2_CDS_3037","","","","","","","",""
"GCA_003012895.2_ASM301289v2_CDS_3229","persistent","","10","11","1.1","NA","NA","","","","701","2270","2027.55","GCA_000307975.2_ASM30797v2_CDS_1347","GCA_003012895.2_ASM301289v2_CDS_3229","GCA_000015425.1_ASM1542v1_CDS_2645","GCA_000189735.2_ASM18973v2_CDS_2742","GCA_002009115.1_ASM200911v1_CDS_2902","GCA_002762545.2_ASM276254v2_CDS_2584","GCA_003359255.2_ASM335925v2_CDS_1627" "GCA_003359255.2_ASM335925v2_CDS_1626","GCA_003627485.2_ASM362748v2_CDS_1500","GCA_005280395.1_ASM528039v1_CDS_0515","GCA_005280355.1_ASM528035v1_CDS_0251"
"GCA_003012895.2_ASM301289v2_CDS_3421","cloud","","1","1","1.0","NA","NA","","","","524","524","524.0","","GCA_003012895.2_ASM301289v2_CDS_3421","","","","","","","",""
"GCA_003012895.2_ASM301289v2_CDS_3581","cloud","","1","1","1.0","NA","NA","","","","224","224","224.0","","GCA_003012895.2_ASM301289v2_CDS_3581","","","","","","","",""
"GCA_003012895.2_ASM301289v2_CDS_3613","cloud","","1","1","1.0","NA","NA","","","","431","431","431.0","","GCA_003012895.2_ASM301289v2_CDS_3613","","","","","","","",""
"GCA_003012895.2_ASM301289v2_CDS_3645","cloud","","1","1","1.0","NA","NA","","","","347","347","347.0","","GCA_003012895.2_ASM301289v2_CDS_3645","","","","","","","",""
"GCA_003012895.2_ASM301289v2_CDS_3677","cloud","","2","3","1.5","NA","NA","","","","212","1127","596.0","","GCA_003012895.2_ASM301289v2_CDS_3677","","","","","GCA_003359255.2_ASM335925v2_CDS_5348" "GCA_003359255.2_ASM335925v2_CDS_5347","","",""
"GCA_003012895.2_ASM301289v2_CDS_3709","cloud","","1","1","1.0","NA","NA","","","","1247","1247","1247.0","","GCA_003012895.2_ASM301289v2_CDS_3709","","","","","","","",""
"GCA_003012895.2_ASM301289v2_CDS_3741","cloud","","1","4","4.0","NA","NA","","","","854","1322","1175.75","","GCA_003012895.2_ASM301289v2_CDS_3731" "GCA_003012895.2_ASM301289v2_CDS_3741" "GCA_003012895.2_ASM301289v2_CDS_3658" "GCA_003012895.2_ASM301289v2_CDS_3602","","","","","","","",""
"GCA_003012895.2_ASM301289v2_CDS_3773","cloud","","1","1","1.0","NA","NA","","","","524","524","524.0","","GCA_003012895.2_ASM301289v2_CDS_3773","","","","","","","",""
"GCA_000015425.1_ASM1542v1_CDS_0102","cloud","","4","4","1.0","NA","NA","","","","476","476","476.0","","GCA_003012895.2_ASM301289v2_CDS_1044","GCA_000015425.1_ASM1542v1_CDS_0102","","","GCA_002762545.2_ASM276254v2_CDS_1215","","","","GCA_005280355.1_ASM528035v1_CDS_2740"
"GCA_005280355.1_ASM528035v1_CDS_2643","cloud","","1","1","1.0","NA","NA","","","","209","209","209.0","","","","","","","","","","GCA_005280355.1_ASM528035v1_CDS_2643"
"GCA_005280355.1_ASM528035v1_CDS_2675","cloud","","1","1","1.0","NA","NA","","","","380","380","380.0","","","","","","","","","","GCA_005280355.1_ASM528035v1_CDS_2675"
"GCA_005280355.1_ASM528035v1_CDS_2771","cloud","","3","3","1.0","NA","NA","","","","1193","1193","1193.0","","","","","","GCA_002762545.2_ASM276254v2_CDS_1252","","GCA_003627485.2_ASM362748v2_CDS_0164","","GCA_005280355.1_ASM528035v1_CDS_2771"
"GCA_005280355.1_ASM528035v1_CDS_3348","cloud","","1","1","1.0","NA","NA","","","","269","269","269.0","","","","","","","","","","GCA_005280355.1_ASM528035v1_CDS_3348"
"GCA_005280355.1_ASM528035v1_CDS_3476","persistent","","10","10","1.0","NA","NA","","","","656","656","656.0","GCA_000307975.2_ASM30797v2_CDS_1774","GCA_003012895.2_ASM301289v2_CDS_0458","GCA_000015425.1_ASM1542v1_CDS_3544","GCA_000189735.2_ASM18973v2_CDS_3613","GCA_002009115.1_ASM200911v1_CDS_2124","GCA_002762545.2_ASM276254v2_CDS_1727","GCA_003359255.2_ASM335925v2_CDS_0534","GCA_003627485.2_ASM362748v2_CDS_0654","GCA_005280395.1_ASM528039v1_CDS_3706","GCA_005280355.1_ASM528035v1_CDS_3476"
"GCA_005280355.1_ASM528035v1_CDS_3925","shell","","4","4","1.0","NA","NA","","","","182","182","182.0","GCA_000307975.2_ASM30797v2_CDS_3649","","","GCA_000189735.2_ASM18973v2_CDS_4047","GCA_002009115.1_ASM200911v1_CDS_3790","","","","","GCA_005280355.1_ASM528035v1_CDS_3925"
"GCA_000307975.2_ASM30797v2_CDS_0363","persistent","","10","11","1.1","NA","NA","","","","686","3998","3637.73","GCA_000307975.2_ASM30797v2_CDS_0363","GCA_003012895.2_ASM301289v2_CDS_0015","GCA_000015425.1_ASM1542v1_CDS_3049","GCA_000189735.2_ASM18973v2_CDS_3202","GCA_002009115.1_ASM200911v1_CDS_2547","GCA_002762545.2_ASM276254v2_CDS_2141","GCA_003359255.2_ASM335925v2_CDS_1108" "GCA_003359255.2_ASM335925v2_CDS_1109","GCA_003627485.2_ASM362748v2_CDS_1069","GCA_005280395.1_ASM528039v1_CDS_0112","GCA_005280355.1_ASM528035v1_CDS_3178"
"GCA_000307975.2_ASM30797v2_CDS_1099","persistent","","10","11","1.1","NA","NA","","","","137","743","673.45","GCA_000307975.2_ASM30797v2_CDS_1099","GCA_003012895.2_ASM301289v2_CDS_2588","GCA_000015425.1_ASM1542v1_CDS_2158","GCA_000189735.2_ASM18973v2_CDS_2253","GCA_002009115.1_ASM200911v1_CDS_3299" "GCA_002009115.1_ASM200911v1_CDS_3298","GCA_002762545.2_ASM276254v2_CDS_3715","GCA_003359255.2_ASM335925v2_CDS_3503","GCA_003627485.2_ASM362748v2_CDS_2527","GCA_005280395.1_ASM528039v1_CDS_1024","GCA_005280355.1_ASM528035v1_CDS_0664"
"GCA_000307975.2_ASM30797v2_CDS_1131","persistent","","10","10","1.0","NA","NA","","","","716","716","716.0","GCA_000307975.2_ASM30797v2_CDS_1131","GCA_003012895.2_ASM301289v2_CDS_2552","GCA_000015425.1_ASM1542v1_CDS_2192","GCA_000189735.2_ASM18973v2_CDS_2286","GCA_002009115.1_ASM200911v1_CDS_3264","GCA_002762545.2_ASM276254v2_CDS_3680","GCA_003359255.2_ASM335925v2_CDS_3547","GCA_003627485.2_ASM362748v2_CDS_2560","GCA_005280395.1_ASM528039v1_CDS_0989","GCA_005280355.1_ASM528035v1_CDS_0632"
"GCA_000307975.2_ASM30797v2_CDS_1259","cloud","","2","2","1.0","NA","NA","","","","374","647","510.5","GCA_000307975.2_ASM30797v2_CDS_1259","","","","","","GCA_003359255.2_ASM335925v2_CDS_3729","","",""
"GCA_005280355.1_ASM528035v1_CDS_2644","cloud","","1","1","1.0","NA","NA","","","","1181","1181","1181.0","","","","","","","","","","GCA_005280355.1_ASM528035v1_CDS_2644"
"GCA_005280355.1_ASM528035v1_CDS_2676","cloud","","1","1","1.0","NA","NA","","","","209","209","209.0","","","","","","","","","","GCA_005280355.1_ASM528035v1_CDS_2676"
"GCA_005280355.1_ASM528035v1_CDS_2772","cloud","","4","4","1.0","NA","NA","","","","1130","1130","1130.0","","","","","","GCA_002762545.2_ASM276254v2_CDS_1253","","GCA_003627485.2_ASM362748v2_CDS_0165","GCA_005280395.1_ASM528039v1_CDS_3214","GCA_005280355.1_ASM528035v1_CDS_2772"
"GCA_005280355.1_ASM528035v1_CDS_3349","cloud","","1","2","2.0","NA","NA","","","","251","479","365.0","","","","","","","","","","GCA_005280355.1_ASM528035v1_CDS_3349" "GCA_005280355.1_ASM528035v1_CDS_4047"
"GCA_005280355.1_ASM528035v1_CDS_3894","cloud","","2","2","1.0","NA","NA","","","","206","215","210.5","","","","","GCA_002009115.1_ASM200911v1_CDS_3821","","","","","GCA_005280355.1_ASM528035v1_CDS_3894"
"GCA_005280355.1_ASM528035v1_CDS_3990","shell","","5","6","1.2","NA","NA","","","","215","533","431.0","GCA_000307975.2_ASM30797v2_CDS_3683","","","GCA_000189735.2_ASM18973v2_CDS_3998","GCA_002009115.1_ASM200911v1_CDS_3740","","GCA_003359255.2_ASM335925v2_CDS_5518" "GCA_003359255.2_ASM335925v2_CDS_5517","","","GCA_005280355.1_ASM528035v1_CDS_3990"
"GCA_005280355.1_ASM528035v1_CDS_4022","cloud","","3","3","1.0","NA","NA","","","","569","1148","955.0","","","","","","","","GCA_003627485.2_ASM362748v2_CDS_1394","GCA_005280395.1_ASM528039v1_CDS_2124","GCA_005280355.1_ASM528035v1_CDS_4022"
"GCA_000307975.2_ASM30797v2_CDS_0364","persistent","","10","10","1.0","NA","NA","","","","428","554","539.0","GCA_000307975.2_ASM30797v2_CDS_0364","GCA_003012895.2_ASM301289v2_CDS_0016","GCA_000015425.1_ASM1542v1_CDS_3050","GCA_000189735.2_ASM18973v2_CDS_3203","GCA_002009115.1_ASM200911v1_CDS_2546","GCA_002762545.2_ASM276254v2_CDS_2140","GCA_003359255.2_ASM335925v2_CDS_1107","GCA_003627485.2_ASM362748v2_CDS_1068","GCA_005280395.1_ASM528039v1_CDS_0111","GCA_005280355.1_ASM528035v1_CDS_3177"
"GCA_000307975.2_ASM30797v2_CDS_1068","cloud","","1","1","1.0","NA","NA","","","","116","116","116.0","GCA_000307975.2_ASM30797v2_CDS_1068","","","","","","","","",""
"GCA_000307975.2_ASM30797v2_CDS_1100","persistent","","10","11","1.1","NA","NA","","","","185","698","634.73","GCA_000307975.2_ASM30797v2_CDS_1100","GCA_003012895.2_ASM301289v2_CDS_2587","GCA_000015425.1_ASM1542v1_CDS_2159","GCA_000189735.2_ASM18973v2_CDS_2254","GCA_002009115.1_ASM200911v1_CDS_3297","GCA_002762545.2_ASM276254v2_CDS_3714","GCA_003359255.2_ASM335925v2_CDS_3504" "GCA_003359255.2_ASM335925v2_CDS_3505","GCA_003627485.2_ASM362748v2_CDS_2528","GCA_005280395.1_ASM528039v1_CDS_1023","GCA_005280355.1_ASM528035v1_CDS_0663"
"GCA_000307975.2_ASM30797v2_CDS_1260","cloud","","2","2","1.0","NA","NA","","","","317","680","498.5","GCA_000307975.2_ASM30797v2_CDS_1260","","","","","","GCA_003359255.2_ASM335925v2_CDS_3730","","",""
"GCA_005280355.1_ASM528035v1_CDS_2645","cloud","","1","1","1.0","NA","NA","","","","251","251","251.0","","","","","","","","","","GCA_005280355.1_ASM528035v1_CDS_2645"
"GCA_005280355.1_ASM528035v1_CDS_2773","cloud","","4","4","1.0","NA","NA","","","","872","1109","1049.75","","","","","","GCA_002762545.2_ASM276254v2_CDS_1254","","GCA_003627485.2_ASM362748v2_CDS_0166","GCA_005280395.1_ASM528039v1_CDS_3215","GCA_005280355.1_ASM528035v1_CDS_2773"
"GCA_005280355.1_ASM528035v1_CDS_2805","persistent","","10","12","1.2","NA","NA","","","","266","1025","835.25","GCA_000307975.2_ASM30797v2_CDS_1009","GCA_003012895.2_ASM301289v2_CDS_0986" "GCA_003012895.2_ASM301289v2_CDS_0985","GCA_000015425.1_ASM1542v1_CDS_0048","GCA_000189735.2_ASM18973v2_CDS_0070","GCA_002009115.1_ASM200911v1_CDS_1695","GCA_002762545.2_ASM276254v2_CDS_1284","GCA_003359255.2_ASM335925v2_CDS_5174" "GCA_003359255.2_ASM335925v2_CDS_5175","GCA_003627485.2_ASM362748v2_CDS_0199","GCA_005280395.1_ASM528039v1_CDS_3246","GCA_005280355.1_ASM528035v1_CDS_2805"
"GCA_005280355.1_ASM528035v1_CDS_3318","cloud","","2","2","1.0","NA","NA","","","","857","881","869.0","","","","","","GCA_002762545.2_ASM276254v2_CDS_3487","","","","GCA_005280355.1_ASM528035v1_CDS_3318"
"GCA_005280355.1_ASM528035v1_CDS_3350","cloud","","1","1","1.0","NA","NA","","","","407","407","407.0","","","","","","","","","","GCA_005280355.1_ASM528035v1_CDS_3350"
"GCA_005280355.1_ASM528035v1_CDS_3478","persistent","","10","11","1.1","NA","NA","","","","500","1100","1000.18","GCA_000307975.2_ASM30797v2_CDS_1776","GCA_003012895.2_ASM301289v2_CDS_0460","GCA_000015425.1_ASM1542v1_CDS_3546","GCA_000189735.2_ASM18973v2_CDS_3615","GCA_002009115.1_ASM200911v1_CDS_2122","GCA_002762545.2_ASM276254v2_CDS_1725","GCA_003359255.2_ASM335925v2_CDS_0531" "GCA_003359255.2_ASM335925v2_CDS_0532","GCA_003627485.2_ASM362748v2_CDS_0652","GCA_005280395.1_ASM528039v1_CDS_3704","GCA_005280355.1_ASM528035v1_CDS_3478"
"GCA_005280355.1_ASM528035v1_CDS_3895","shell","","4","5","1.25","NA","NA","","","","221","476","425.0","GCA_000307975.2_ASM30797v2_CDS_3699","","","GCA_000189735.2_ASM18973v2_CDS_4014","GCA_002009115.1_ASM200911v1_CDS_3820" "GCA_002009115.1_ASM200911v1_CDS_3722","","","","","GCA_005280355.1_ASM528035v1_CDS_3895"
"GCA_005280355.1_ASM528035v1_CDS_3927","shell","","5","5","1.0","NA","NA","","","","257","395","367.4","GCA_000307975.2_ASM30797v2_CDS_3647","","","GCA_000189735.2_ASM18973v2_CDS_4049","GCA_002009115.1_ASM200911v1_CDS_3788","","GCA_003359255.2_ASM335925v2_CDS_5443","","","GCA_005280355.1_ASM528035v1_CDS_3927"
"GCA_005280355.1_ASM528035v1_CDS_3991","shell","","5","7","1.4","NA","NA","","","","212","992","758.86","GCA_000307975.2_ASM30797v2_CDS_3684","","","GCA_000189735.2_ASM18973v2_CDS_3999","GCA_002009115.1_ASM200911v1_CDS_3836" "GCA_002009115.1_ASM200911v1_CDS_3737","","GCA_003359255.2_ASM335925v2_CDS_5515" "GCA_003359255.2_ASM335925v2_CDS_5516","","","GCA_005280355.1_ASM528035v1_CDS_3991"
"GCA_005280355.1_ASM528035v1_CDS_4023","persistent","","9","15","1.67","NA","NA","","","","350","353","352.8","GCA_000307975.2_ASM30797v2_CDS_2628" "GCA_000307975.2_ASM30797v2_CDS_2633","","GCA_000015425.1_ASM1542v1_CDS_2336","GCA_000189735.2_ASM18973v2_CDS_1213","GCA_002009115.1_ASM200911v1_CDS_0514","GCA_002762545.2_ASM276254v2_CDS_0056" "GCA_002762545.2_ASM276254v2_CDS_3530","GCA_003359255.2_ASM335925v2_CDS_3754" "GCA_003359255.2_ASM335925v2_CDS_2018","GCA_003627485.2_ASM362748v2_CDS_1393" "GCA_003627485.2_ASM362748v2_CDS_2944","GCA_005280395.1_ASM528039v1_CDS_0831" "GCA_005280395.1_ASM528039v1_CDS_2126","GCA_005280355.1_ASM528035v1_CDS_4023" "GCA_005280355.1_ASM528035v1_CDS_1569"
"GCA_005280355.1_ASM528035v1_CDS_4055","cloud","","1","2","2.0","NA","NA","","","","305","1205","755.0","","","","","","","","","","GCA_005280355.1_ASM528035v1_CDS_3337" "GCA_005280355.1_ASM528035v1_CDS_4055"
"GCA_000307975.2_ASM30797v2_CDS_0237","persistent","","9","12","1.33","NA","NA","","","","227","1844","1322.75","GCA_000307975.2_ASM30797v2_CDS_0237","","GCA_000015425.1_ASM1542v1_CDS_2870" "GCA_000015425.1_ASM1542v1_CDS_2869","GCA_000189735.2_ASM18973v2_CDS_3025","GCA_002009115.1_ASM200911v1_CDS_2677","GCA_002762545.2_ASM276254v2_CDS_2281","GCA_003359255.2_ASM335925v2_CDS_1287" "GCA_003359255.2_ASM335925v2_CDS_1289" "GCA_003359255.2_ASM335925v2_CDS_1288","GCA_003627485.2_ASM362748v2_CDS_1196","GCA_005280395.1_ASM528039v1_CDS_0251","GCA_005280355.1_ASM528035v1_CDS_3304"
"GCA_000307975.2_ASM30797v2_CDS_0301","persistent","","10","13","1.3","NA","NA","","","","290","1334","1024.08","GCA_000307975.2_ASM30797v2_CDS_0301","GCA_003012895.2_ASM301289v2_CDS_3521" "GCA_003012895.2_ASM301289v2_CDS_3522","GCA_000015425.1_ASM1542v1_CDS_2975","GCA_000189735.2_ASM18973v2_CDS_3089","GCA_002009115.1_ASM200911v1_CDS_2611","GCA_002762545.2_ASM276254v2_CDS_2215","GCA_003359255.2_ASM335925v2_CDS_1204" "GCA_003359255.2_ASM335925v2_CDS_1205","GCA_003627485.2_ASM362748v2_CDS_1132","GCA_005280395.1_ASM528039v1_CDS_0181" "GCA_005280395.1_ASM528039v1_CDS_0182","GCA_005280355.1_ASM528035v1_CDS_3241"
