"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Accessory Fragment","Genome Fragment","Order within Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","GCF_009914415.1_ASM991441v1","GCF_009914435.1_ASM991443v1","GCF_009914475.1_ASM991447v1","GCA_010918035.1_ASM1091803v1","GCF_009914375.1_ASM991437v1","GCF_002953575.2_ASM295357v2","GCF_009734145.1_ASM973414v1","GCF_009914395.1_ASM991439v1","GCF_009296145.1_ASM929614v1","GCF_010917815.1_ASM1091781v1"
"GCF_002953575.2_ASM295357v2_CDS_1966","cloud","","1","1","1.0","NA","NA","","","","746","746","746.0","","","","","","GCF_002953575.2_ASM295357v2_CDS_1966","","","",""
"GCF_002953575.2_ASM295357v2_CDS_2319","cloud","","2","2","1.0","NA","NA","","","","170","170","170.0","","","","","","GCF_002953575.2_ASM295357v2_CDS_2319","GCF_009734145.1_ASM973414v1_CDS_0727","","",""
"GCF_002953575.2_ASM295357v2_CDS_2351","cloud","","2","2","1.0","NA","NA","","","","272","272","272.0","","","","","","GCF_002953575.2_ASM295357v2_CDS_2351","GCF_009734145.1_ASM973414v1_CDS_0687","","",""
"GCF_009734145.1_ASM973414v1_CDS_0056","cloud","","1","1","1.0","NA","NA","","","","347","347","347.0","","","","","","","GCF_009734145.1_ASM973414v1_CDS_0056","","",""
"GCF_009734145.1_ASM973414v1_CDS_0088","cloud","","3","3","1.0","NA","NA","","","","3347","3347","3347.0","","","","","","GCF_002953575.2_ASM295357v2_CDS_2905","GCF_009734145.1_ASM973414v1_CDS_0088","GCF_009914395.1_ASM991439v1_CDS_2691","",""
"GCF_009734145.1_ASM973414v1_CDS_0216","cloud","","2","2","1.0","NA","NA","","","","734","734","734.0","","","","","GCF_009914375.1_ASM991437v1_CDS_0385","","GCF_009734145.1_ASM973414v1_CDS_0216","","",""
"GCF_009734145.1_ASM973414v1_CDS_0728","cloud","","2","2","1.0","NA","NA","","","","122","122","122.0","","","","","","GCF_002953575.2_ASM295357v2_CDS_2316","GCF_009734145.1_ASM973414v1_CDS_0728","","",""
"GCF_009734145.1_ASM973414v1_CDS_0760","cloud","","2","2","1.0","NA","NA","","","","248","248","248.0","","","","","","GCF_002953575.2_ASM295357v2_CDS_2284","GCF_009734145.1_ASM973414v1_CDS_0760","","",""
"GCF_009734145.1_ASM973414v1_CDS_1273","cloud","","1","1","1.0","NA","NA","","","","329","329","329.0","","","","","","","GCF_009734145.1_ASM973414v1_CDS_1273","","",""
"GCF_009734145.1_ASM973414v1_CDS_1497","cloud","","2","2","1.0","NA","NA","","","","1862","1862","1862.0","","","","","","GCF_002953575.2_ASM295357v2_CDS_1437","GCF_009734145.1_ASM973414v1_CDS_1497","","",""
"GCF_009734145.1_ASM973414v1_CDS_1625","cloud","","1","1","1.0","NA","NA","","","","2027","2027","2027.0","","","","","","","GCF_009734145.1_ASM973414v1_CDS_1625","","",""
"GCF_009734145.1_ASM973414v1_CDS_1657","cloud","","2","2","1.0","NA","NA","","","","278","278","278.0","","","","","","","GCF_009734145.1_ASM973414v1_CDS_1657","","","GCF_010917815.1_ASM1091781v1_CDS_1590"
"GCF_009734145.1_ASM973414v1_CDS_1817","cloud","","2","2","1.0","NA","NA","","","","218","218","218.0","","","","","","GCF_002953575.2_ASM295357v2_CDS_1728","GCF_009734145.1_ASM973414v1_CDS_1817","","",""
"GCF_009734145.1_ASM973414v1_CDS_1849","cloud","","1","1","1.0","NA","NA","","","","401","401","401.0","","","","","","","GCF_009734145.1_ASM973414v1_CDS_1849","","",""
"GCF_009914415.1_ASM991441v1_CDS_2757","cloud","","3","7","2.33","NA","NA","","","","209","2288","950.86","GCF_009914415.1_ASM991441v1_CDS_2757","","GCF_009914475.1_ASM991447v1_CDS_2406","GCA_010918035.1_ASM1091803v1_CDS_2871" "GCA_010918035.1_ASM1091803v1_CDS_2872" "GCA_010918035.1_ASM1091803v1_CDS_2869" "GCA_010918035.1_ASM1091803v1_CDS_2873" "GCA_010918035.1_ASM1091803v1_CDS_2870","","","","","",""
"GCF_009914435.1_ASM991443v1_CDS_0640","cloud","","3","4","1.33","NA","NA","","","","278","605","450.5","","GCF_009914435.1_ASM991443v1_CDS_0640","","GCA_010918035.1_ASM1091803v1_CDS_2020" "GCA_010918035.1_ASM1091803v1_CDS_2021","","","","","","GCF_010917815.1_ASM1091781v1_CDS_2199"
"GCF_009914435.1_ASM991443v1_CDS_1280","persistent","","10","10","1.0","NA","NA","","","","1205","1208","1207.7","GCF_009914415.1_ASM991441v1_CDS_1370","GCF_009914435.1_ASM991443v1_CDS_1280","GCF_009914475.1_ASM991447v1_CDS_0985","GCA_010918035.1_ASM1091803v1_CDS_1386","GCF_009914375.1_ASM991437v1_CDS_1979","GCF_002953575.2_ASM295357v2_CDS_1338","GCF_009734145.1_ASM973414v1_CDS_1599","GCF_009914395.1_ASM991439v1_CDS_1313","GCF_009296145.1_ASM929614v1_CDS_1592","GCF_010917815.1_ASM1091781v1_CDS_1519"
"GCF_009914435.1_ASM991443v1_CDS_1408","persistent","","8","8","1.0","NA","NA","","","","638","644","643.25","GCF_009914415.1_ASM991441v1_CDS_1498","GCF_009914435.1_ASM991443v1_CDS_1408","GCF_009914475.1_ASM991447v1_CDS_0857","GCA_010918035.1_ASM1091803v1_CDS_1244","","GCF_002953575.2_ASM295357v2_CDS_1469","GCF_009734145.1_ASM973414v1_CDS_1482","","GCF_009296145.1_ASM929614v1_CDS_1405","GCF_010917815.1_ASM1091781v1_CDS_1391"
"GCF_009914435.1_ASM991443v1_CDS_1664","cloud","","1","1","1.0","NA","NA","","","","290","290","290.0","","GCF_009914435.1_ASM991443v1_CDS_1664","","","","","","","",""
"GCF_009914435.1_ASM991443v1_CDS_2016","cloud","","1","1","1.0","NA","NA","","","","3155","3155","3155.0","","GCF_009914435.1_ASM991443v1_CDS_2016","","","","","","","",""
"GCF_009914435.1_ASM991443v1_CDS_2145","cloud","","1","1","1.0","NA","NA","","","","404","404","404.0","","GCF_009914435.1_ASM991443v1_CDS_2145","","","","","","","",""
"GCF_009914435.1_ASM991443v1_CDS_2753","cloud","","2","2","1.0","NA","NA","","","","110","110","110.0","","GCF_009914435.1_ASM991443v1_CDS_2753","","","","","","GCF_009914395.1_ASM991439v1_CDS_2901","",""
"GCF_009296145.1_ASM929614v1_CDS_0999","cloud","","3","3","1.0","NA","NA","","","","1121","1121","1121.0","","","","","GCF_009914375.1_ASM991437v1_CDS_2479","","","","GCF_009296145.1_ASM929614v1_CDS_0999","GCF_010917815.1_ASM1091781v1_CDS_0971"
"GCF_009296145.1_ASM929614v1_CDS_1063","cloud","","1","1","1.0","NA","NA","","","","2069","2069","2069.0","","","","","","","","","GCF_009296145.1_ASM929614v1_CDS_1063",""
"GCF_009296145.1_ASM929614v1_CDS_1095","cloud","","2","2","1.0","NA","NA","","","","2489","2489","2489.0","","","","","","","","","GCF_009296145.1_ASM929614v1_CDS_1095","GCF_010917815.1_ASM1091781v1_CDS_1535"
"GCF_009296145.1_ASM929614v1_CDS_1479","cloud","","2","2","1.0","NA","NA","","","","1223","1223","1223.0","","","","","","","","GCF_009914395.1_ASM991439v1_CDS_1416","GCF_009296145.1_ASM929614v1_CDS_1479",""
"GCF_009296145.1_ASM929614v1_CDS_1991","cloud","","1","1","1.0","NA","NA","","","","1271","1271","1271.0","","","","","","","","","GCF_009296145.1_ASM929614v1_CDS_1991",""
"GCF_009296145.1_ASM929614v1_CDS_2440","cloud","","3","3","1.0","NA","NA","","","","269","278","275.0","","","","GCA_010918035.1_ASM1091803v1_CDS_2496","","","","","GCF_009296145.1_ASM929614v1_CDS_2440","GCF_010917815.1_ASM1091781v1_CDS_2263"
"GCF_009296145.1_ASM929614v1_CDS_2698","cloud","","1","1","1.0","NA","NA","","","","413","413","413.0","","","","","","","","","GCF_009296145.1_ASM929614v1_CDS_2698",""
"GCF_009296145.1_ASM929614v1_CDS_3052","cloud","","2","2","1.0","NA","NA","","","","722","734","728.0","","","GCF_009914475.1_ASM991447v1_CDS_2846","","","","","","GCF_009296145.1_ASM929614v1_CDS_3052",""
"GCF_010917815.1_ASM1091781v1_CDS_1783","persistent","","10","10","1.0","NA","NA","","","","269","269","269.0","GCF_009914415.1_ASM991441v1_CDS_1171","GCF_009914435.1_ASM991443v1_CDS_1077","GCF_009914475.1_ASM991447v1_CDS_1184","GCA_010918035.1_ASM1091803v1_CDS_1592","GCF_009914375.1_ASM991437v1_CDS_1774","GCF_002953575.2_ASM295357v2_CDS_1131","GCF_009734145.1_ASM973414v1_CDS_1926","GCF_009914395.1_ASM991439v1_CDS_1106","GCF_009296145.1_ASM929614v1_CDS_1794","GCF_010917815.1_ASM1091781v1_CDS_1783"
"GCF_010917815.1_ASM1091781v1_CDS_1815","persistent","","10","20","2.0","NA","NA","","","","563","563","563.0","GCF_009914415.1_ASM991441v1_CDS_1138" "GCF_009914415.1_ASM991441v1_CDS_0284","GCF_009914435.1_ASM991443v1_CDS_0203" "GCF_009914435.1_ASM991443v1_CDS_1042","GCF_009914475.1_ASM991447v1_CDS_2069" "GCF_009914475.1_ASM991447v1_CDS_1217","GCA_010918035.1_ASM1091803v1_CDS_1630" "GCA_010918035.1_ASM1091803v1_CDS_2516","GCF_009914375.1_ASM991437v1_CDS_1737" "GCF_009914375.1_ASM991437v1_CDS_0870","GCF_002953575.2_ASM295357v2_CDS_0239" "GCF_002953575.2_ASM295357v2_CDS_1097","GCF_009734145.1_ASM973414v1_CDS_1960" "GCF_009734145.1_ASM973414v1_CDS_2859","GCF_009914395.1_ASM991439v1_CDS_0177" "GCF_009914395.1_ASM991439v1_CDS_1070","GCF_009296145.1_ASM929614v1_CDS_1828" "GCF_009296145.1_ASM929614v1_CDS_2711","GCF_010917815.1_ASM1091781v1_CDS_1815" "GCF_010917815.1_ASM1091781v1_CDS_2741"
"GCF_010917815.1_ASM1091781v1_CDS_1847","persistent","","10","10","1.0","NA","NA","","","","695","695","695.0","GCF_009914415.1_ASM991441v1_CDS_1114","GCF_009914435.1_ASM991443v1_CDS_1012","GCF_009914475.1_ASM991447v1_CDS_1240","GCA_010918035.1_ASM1091803v1_CDS_1652","GCF_009914375.1_ASM991437v1_CDS_1715","GCF_002953575.2_ASM295357v2_CDS_1068","GCF_009734145.1_ASM973414v1_CDS_1992","GCF_009914395.1_ASM991439v1_CDS_1048","GCF_009296145.1_ASM929614v1_CDS_1861","GCF_010917815.1_ASM1091781v1_CDS_1847"
"GCF_010917815.1_ASM1091781v1_CDS_1911","persistent","","10","10","1.0","NA","NA","","","","1391","1391","1391.0","GCF_009914415.1_ASM991441v1_CDS_1048","GCF_009914435.1_ASM991443v1_CDS_0945","GCF_009914475.1_ASM991447v1_CDS_1305","GCA_010918035.1_ASM1091803v1_CDS_1715","GCF_009914375.1_ASM991437v1_CDS_1653","GCF_002953575.2_ASM295357v2_CDS_0997","GCF_009734145.1_ASM973414v1_CDS_2054","GCF_009914395.1_ASM991439v1_CDS_0985","GCF_009296145.1_ASM929614v1_CDS_1929","GCF_010917815.1_ASM1091781v1_CDS_1911"
"GCF_010917815.1_ASM1091781v1_CDS_1943","persistent","","10","10","1.0","NA","NA","","","","1013","1013","1013.0","GCF_009914415.1_ASM991441v1_CDS_1015","GCF_009914435.1_ASM991443v1_CDS_0913","GCF_009914475.1_ASM991447v1_CDS_1338","GCA_010918035.1_ASM1091803v1_CDS_1750","GCF_009914375.1_ASM991437v1_CDS_1618","GCF_002953575.2_ASM295357v2_CDS_0964","GCF_009734145.1_ASM973414v1_CDS_2086","GCF_009914395.1_ASM991439v1_CDS_0952","GCF_009296145.1_ASM929614v1_CDS_1962","GCF_010917815.1_ASM1091781v1_CDS_1943"
"GCF_010917815.1_ASM1091781v1_CDS_1975","persistent","","9","9","1.0","NA","NA","","","","158","158","158.0","GCF_009914415.1_ASM991441v1_CDS_0973","GCF_009914435.1_ASM991443v1_CDS_0871","GCF_009914475.1_ASM991447v1_CDS_1380","GCA_010918035.1_ASM1091803v1_CDS_1778","GCF_009914375.1_ASM991437v1_CDS_1588","GCF_002953575.2_ASM295357v2_CDS_0932","GCF_009734145.1_ASM973414v1_CDS_2125","GCF_009914395.1_ASM991439v1_CDS_0916","","GCF_010917815.1_ASM1091781v1_CDS_1975"
"GCF_010917815.1_ASM1091781v1_CDS_2039","persistent","","10","10","1.0","NA","NA","","","","989","989","989.0","GCF_009914415.1_ASM991441v1_CDS_0911","GCF_009914435.1_ASM991443v1_CDS_0800","GCF_009914475.1_ASM991447v1_CDS_1442","GCA_010918035.1_ASM1091803v1_CDS_1851","GCF_009914375.1_ASM991437v1_CDS_1503","GCF_002953575.2_ASM295357v2_CDS_0865","GCF_009734145.1_ASM973414v1_CDS_2195","GCF_009914395.1_ASM991439v1_CDS_0848","GCF_009296145.1_ASM929614v1_CDS_2072","GCF_010917815.1_ASM1091781v1_CDS_2039"
"GCF_010917815.1_ASM1091781v1_CDS_2167","persistent","","10","10","1.0","NA","NA","","","","545","545","545.0","GCF_009914415.1_ASM991441v1_CDS_0781","GCF_009914435.1_ASM991443v1_CDS_0667","GCF_009914475.1_ASM991447v1_CDS_1572","GCA_010918035.1_ASM1091803v1_CDS_1989","GCF_009914375.1_ASM991437v1_CDS_1375","GCF_002953575.2_ASM295357v2_CDS_0736","GCF_009734145.1_ASM973414v1_CDS_2321","GCF_009914395.1_ASM991439v1_CDS_0710","GCF_009296145.1_ASM929614v1_CDS_2201","GCF_010917815.1_ASM1091781v1_CDS_2167"
"GCF_010917815.1_ASM1091781v1_CDS_2295","persistent","","10","10","1.0","NA","NA","","","","287","287","287.0","GCF_009914415.1_ASM991441v1_CDS_0687","GCF_009914435.1_ASM991443v1_CDS_0591","GCF_009914475.1_ASM991447v1_CDS_1666","GCA_010918035.1_ASM1091803v1_CDS_2067","GCF_009914375.1_ASM991437v1_CDS_1261","GCF_002953575.2_ASM295357v2_CDS_2384","GCF_009734145.1_ASM973414v1_CDS_0650","GCF_009914395.1_ASM991439v1_CDS_0590","GCF_009296145.1_ASM929614v1_CDS_2273","GCF_010917815.1_ASM1091781v1_CDS_2295"
"GCF_010917815.1_ASM1091781v1_CDS_2327","persistent","","10","10","1.0","NA","NA","","","","1103","1103","1103.0","GCF_009914415.1_ASM991441v1_CDS_0656","GCF_009914435.1_ASM991443v1_CDS_0558","GCF_009914475.1_ASM991447v1_CDS_1697","GCA_010918035.1_ASM1091803v1_CDS_2098","GCF_009914375.1_ASM991437v1_CDS_1225","GCF_002953575.2_ASM295357v2_CDS_2416","GCF_009734145.1_ASM973414v1_CDS_0618","GCF_009914395.1_ASM991439v1_CDS_0556","GCF_009296145.1_ASM929614v1_CDS_2305","GCF_010917815.1_ASM1091781v1_CDS_2327"
"GCF_010917815.1_ASM1091781v1_CDS_2360","persistent","","10","10","1.0","NA","NA","","","","1220","1220","1220.0","GCF_009914415.1_ASM991441v1_CDS_0626","GCF_009914435.1_ASM991443v1_CDS_0526","GCF_009914475.1_ASM991447v1_CDS_1727","GCA_010918035.1_ASM1091803v1_CDS_2122","GCF_009914375.1_ASM991437v1_CDS_1200","GCF_002953575.2_ASM295357v2_CDS_0643","GCF_009734145.1_ASM973414v1_CDS_2415","GCF_009914395.1_ASM991439v1_CDS_0528","GCF_009296145.1_ASM929614v1_CDS_2330","GCF_010917815.1_ASM1091781v1_CDS_2360"
"GCF_010917815.1_ASM1091781v1_CDS_2424","cloud","","1","1","1.0","NA","NA","","","","359","359","359.0","","","","","","","","","","GCF_010917815.1_ASM1091781v1_CDS_2424"
"GCF_010917815.1_ASM1091781v1_CDS_2456","persistent","","10","10","1.0","NA","NA","","","","1445","1445","1445.0","GCF_009914415.1_ASM991441v1_CDS_0561","GCF_009914435.1_ASM991443v1_CDS_0461","GCF_009914475.1_ASM991447v1_CDS_1792","GCA_010918035.1_ASM1091803v1_CDS_2225","GCF_009914375.1_ASM991437v1_CDS_1122","GCF_002953575.2_ASM295357v2_CDS_0569","GCF_009734145.1_ASM973414v1_CDS_2487","GCF_009914395.1_ASM991439v1_CDS_0453","GCF_009296145.1_ASM929614v1_CDS_2422","GCF_010917815.1_ASM1091781v1_CDS_2456"
"GCF_010917815.1_ASM1091781v1_CDS_2488","cloud","","3","3","1.0","NA","NA","","","","1616","1616","1616.0","","","","GCA_010918035.1_ASM1091803v1_CDS_2506","","","","","GCF_009296145.1_ASM929614v1_CDS_2450","GCF_010917815.1_ASM1091781v1_CDS_2488"
"GCF_010917815.1_ASM1091781v1_CDS_2520","persistent","","10","10","1.0","NA","NA","","","","1331","1331","1331.0","GCF_009914415.1_ASM991441v1_CDS_0505","GCF_009914435.1_ASM991443v1_CDS_0428","GCF_009914475.1_ASM991447v1_CDS_1849","GCA_010918035.1_ASM1091803v1_CDS_2261","GCF_009914375.1_ASM991437v1_CDS_1088","GCF_002953575.2_ASM295357v2_CDS_0458","GCF_009734145.1_ASM973414v1_CDS_2589","GCF_009914395.1_ASM991439v1_CDS_0419","GCF_009296145.1_ASM929614v1_CDS_2490","GCF_010917815.1_ASM1091781v1_CDS_2520"
"GCF_010917815.1_ASM1091781v1_CDS_2553","persistent","","9","28","3.11","NA","NA","","","","326","1157","918.61","GCF_009914415.1_ASM991441v1_CDS_0089","GCF_009914435.1_ASM991443v1_CDS_0395" "GCF_009914435.1_ASM991443v1_CDS_0317","GCF_009914475.1_ASM991447v1_CDS_2265","GCA_010918035.1_ASM1091803v1_CDS_1810" "GCA_010918035.1_ASM1091803v1_CDS_2691" "GCA_010918035.1_ASM1091803v1_CDS_2437","GCF_009914375.1_ASM991437v1_CDS_1053" "GCF_009914375.1_ASM991437v1_CDS_0922" "GCF_009914375.1_ASM991437v1_CDS_0585" "GCF_009914375.1_ASM991437v1_CDS_0625","","GCF_009734145.1_ASM973414v1_CDS_3077","GCF_009914395.1_ASM991439v1_CDS_0343" "GCF_009914395.1_ASM991439v1_CDS_0028","GCF_009296145.1_ASM929614v1_CDS_0985" "GCF_009296145.1_ASM929614v1_CDS_1568" "GCF_009296145.1_ASM929614v1_CDS_2123" "GCF_009296145.1_ASM929614v1_CDS_2122" "GCF_009296145.1_ASM929614v1_CDS_0029" "GCF_009296145.1_ASM929614v1_CDS_2524" "GCF_009296145.1_ASM929614v1_CDS_0412" "GCF_009296145.1_ASM929614v1_CDS_0030" "GCF_009296145.1_ASM929614v1_CDS_2887","GCF_010917815.1_ASM1091781v1_CDS_2553" "GCF_010917815.1_ASM1091781v1_CDS_2900" "GCF_010917815.1_ASM1091781v1_CDS_0759" "GCF_010917815.1_ASM1091781v1_CDS_2909" "GCF_010917815.1_ASM1091781v1_CDS_2636"
"GCF_010917815.1_ASM1091781v1_CDS_2585","persistent","","10","10","1.0","NA","NA","","","","824","824","824.0","GCF_009914415.1_ASM991441v1_CDS_0441","GCF_009914435.1_ASM991443v1_CDS_0362","GCF_009914475.1_ASM991447v1_CDS_1913","GCA_010918035.1_ASM1091803v1_CDS_2333","GCF_009914375.1_ASM991437v1_CDS_1020","GCF_002953575.2_ASM295357v2_CDS_0388","GCF_009734145.1_ASM973414v1_CDS_2667","GCF_009914395.1_ASM991439v1_CDS_0355","GCF_009296145.1_ASM929614v1_CDS_2556","GCF_010917815.1_ASM1091781v1_CDS_2585"
"GCF_010917815.1_ASM1091781v1_CDS_2617","persistent","","10","10","1.0","NA","NA","","","","941","941","941.0","GCF_009914415.1_ASM991441v1_CDS_0409","GCF_009914435.1_ASM991443v1_CDS_0330","GCF_009914475.1_ASM991447v1_CDS_1945","GCA_010918035.1_ASM1091803v1_CDS_2365","GCF_009914375.1_ASM991437v1_CDS_0988","GCF_002953575.2_ASM295357v2_CDS_0355","GCF_009734145.1_ASM973414v1_CDS_2705","GCF_009914395.1_ASM991439v1_CDS_0319","GCF_009296145.1_ASM929614v1_CDS_2591","GCF_010917815.1_ASM1091781v1_CDS_2617"
"GCF_010917815.1_ASM1091781v1_CDS_2650","persistent","","10","11","1.1","NA","NA","","","","218","767","691.18","GCF_009914415.1_ASM991441v1_CDS_0374","GCF_009914435.1_ASM991443v1_CDS_0297","GCF_009914475.1_ASM991447v1_CDS_1979","GCA_010918035.1_ASM1091803v1_CDS_2396","GCF_009914375.1_ASM991437v1_CDS_0959","GCF_002953575.2_ASM295357v2_CDS_0327","GCF_009734145.1_ASM973414v1_CDS_2732" "GCF_009734145.1_ASM973414v1_CDS_2733","GCF_009914395.1_ASM991439v1_CDS_0288","GCF_009296145.1_ASM929614v1_CDS_2620","GCF_010917815.1_ASM1091781v1_CDS_2650"
"GCF_010917815.1_ASM1091781v1_CDS_2714","persistent","","10","10","1.0","NA","NA","","","","377","377","377.0","GCF_009914415.1_ASM991441v1_CDS_0306","GCF_009914435.1_ASM991443v1_CDS_0226","GCF_009914475.1_ASM991447v1_CDS_2047","GCA_010918035.1_ASM1091803v1_CDS_2463","GCF_009914375.1_ASM991437v1_CDS_0893","GCF_002953575.2_ASM295357v2_CDS_0261","GCF_009734145.1_ASM973414v1_CDS_2817","GCF_009914395.1_ASM991439v1_CDS_0225","GCF_009296145.1_ASM929614v1_CDS_2687","GCF_010917815.1_ASM1091781v1_CDS_2714"
"GCF_010917815.1_ASM1091781v1_CDS_2746","persistent","","10","10","1.0","NA","NA","","","","2831","2831","2831.0","GCF_009914415.1_ASM991441v1_CDS_0219","GCF_009914435.1_ASM991443v1_CDS_0163","GCF_009914475.1_ASM991447v1_CDS_2135","GCA_010918035.1_ASM1091803v1_CDS_2521","GCF_009914375.1_ASM991437v1_CDS_0778","GCF_002953575.2_ASM295357v2_CDS_0165","GCF_009734145.1_ASM973414v1_CDS_2933","GCF_009914395.1_ASM991439v1_CDS_0172","GCF_009296145.1_ASM929614v1_CDS_2737","GCF_010917815.1_ASM1091781v1_CDS_2746"
"GCF_010917815.1_ASM1091781v1_CDS_2778","persistent","","10","10","1.0","NA","NA","","","","575","575","575.0","GCF_009914415.1_ASM991441v1_CDS_0191","GCF_009914435.1_ASM991443v1_CDS_0133","GCF_009914475.1_ASM991447v1_CDS_2163","GCA_010918035.1_ASM1091803v1_CDS_2551","GCF_009914375.1_ASM991437v1_CDS_0744","GCF_002953575.2_ASM295357v2_CDS_0132","GCF_009734145.1_ASM973414v1_CDS_2968","GCF_009914395.1_ASM991439v1_CDS_0139","GCF_009296145.1_ASM929614v1_CDS_2770","GCF_010917815.1_ASM1091781v1_CDS_2778"
"GCF_010917815.1_ASM1091781v1_CDS_2812","persistent","","10","10","1.0","NA","NA","","","","503","503","503.0","GCF_009914415.1_ASM991441v1_CDS_0164","GCF_009914435.1_ASM991443v1_CDS_0106","GCF_009914475.1_ASM991447v1_CDS_2190","GCA_010918035.1_ASM1091803v1_CDS_2594","GCF_009914375.1_ASM991437v1_CDS_0712","GCF_002953575.2_ASM295357v2_CDS_0103","GCF_009734145.1_ASM973414v1_CDS_2997","GCF_009914395.1_ASM991439v1_CDS_0109","GCF_009296145.1_ASM929614v1_CDS_2804","GCF_010917815.1_ASM1091781v1_CDS_2812"
"GCF_010917815.1_ASM1091781v1_CDS_2844","persistent","","10","10","1.0","NA","NA","","","","554","554","554.0","GCF_009914415.1_ASM991441v1_CDS_0142","GCF_009914435.1_ASM991443v1_CDS_0085","GCF_009914475.1_ASM991447v1_CDS_2212","GCA_010918035.1_ASM1091803v1_CDS_2616","GCF_009914375.1_ASM991437v1_CDS_0689","GCF_002953575.2_ASM295357v2_CDS_0083","GCF_009734145.1_ASM973414v1_CDS_3017","GCF_009914395.1_ASM991439v1_CDS_0088","GCF_009296145.1_ASM929614v1_CDS_2825","GCF_010917815.1_ASM1091781v1_CDS_2844"
"GCF_010917815.1_ASM1091781v1_CDS_2876","persistent","","10","10","1.0","NA","NA","","","","365","365","365.0","GCF_009914415.1_ASM991441v1_CDS_0112","GCF_009914435.1_ASM991443v1_CDS_0055","GCF_009914475.1_ASM991447v1_CDS_2242","GCA_010918035.1_ASM1091803v1_CDS_2659","GCF_009914375.1_ASM991437v1_CDS_0657","GCF_002953575.2_ASM295357v2_CDS_0052","GCF_009734145.1_ASM973414v1_CDS_3047","GCF_009914395.1_ASM991439v1_CDS_0058","GCF_009296145.1_ASM929614v1_CDS_2857","GCF_010917815.1_ASM1091781v1_CDS_2876"
"GCF_010917815.1_ASM1091781v1_CDS_2908","persistent","","9","24","2.67","NA","NA","","","","266","614","547.38","GCF_009914415.1_ASM991441v1_CDS_0088","GCF_009914435.1_ASM991443v1_CDS_0394" "GCF_009914435.1_ASM991443v1_CDS_0316","GCF_009914475.1_ASM991447v1_CDS_2266","GCA_010918035.1_ASM1091803v1_CDS_2690" "GCA_010918035.1_ASM1091803v1_CDS_1809","GCF_009914375.1_ASM991437v1_CDS_0921" "GCF_009914375.1_ASM991437v1_CDS_0626" "GCF_009914375.1_ASM991437v1_CDS_0584" "GCF_009914375.1_ASM991437v1_CDS_1052","","GCF_009734145.1_ASM973414v1_CDS_3076","GCF_009914395.1_ASM991439v1_CDS_0342" "GCF_009914395.1_ASM991439v1_CDS_0029","GCF_009296145.1_ASM929614v1_CDS_1569" "GCF_009296145.1_ASM929614v1_CDS_0028" "GCF_009296145.1_ASM929614v1_CDS_2124" "GCF_009296145.1_ASM929614v1_CDS_0411" "GCF_009296145.1_ASM929614v1_CDS_2886" "GCF_009296145.1_ASM929614v1_CDS_0983" "GCF_009296145.1_ASM929614v1_CDS_0984","GCF_010917815.1_ASM1091781v1_CDS_2908" "GCF_010917815.1_ASM1091781v1_CDS_2901" "GCF_010917815.1_ASM1091781v1_CDS_2637" "GCF_010917815.1_ASM1091781v1_CDS_0760"
