"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Accessory Fragment","Genome Fragment","Order within Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","GCA_014720715.1_ASM1472071v1","GCA_014717695.1_ASM1471769v1","GCA_014718155.1_ASM1471815v1","GCA_014718535.1_ASM1471853v1","GCA_014719655.1_ASM1471965v1","GCA_014718955.1_ASM1471895v1","GCA_014718755.1_ASM1471875v1","GCA_014717935.1_ASM1471793v1","GCA_014722275.1_ASM1472227v1","GCA_014720295.1_ASM1472029v1"
"GCA_014718155.1_ASM1471815v1_CDS_2971","cloud","","1","1","1.0","NA","NA","","","","2291","2291","2291.0","","","GCA_014718155.1_ASM1471815v1_CDS_2971","","","","","","",""
"GCA_014718155.1_ASM1471815v1_CDS_3068","cloud","","2","2","1.0","NA","NA","","","","407","407","407.0","","GCA_014717695.1_ASM1471769v1_CDS_3030","GCA_014718155.1_ASM1471815v1_CDS_3068","","","","","","",""
"GCA_014718155.1_ASM1471815v1_CDS_3774","cloud","","2","2","1.0","NA","NA","","","","989","1610","1299.5","","GCA_014717695.1_ASM1471769v1_CDS_3859","GCA_014718155.1_ASM1471815v1_CDS_3774","","","","","","",""
"GCA_014718535.1_ASM1471853v1_CDS_0269","cloud","","2","2","1.0","NA","NA","","","","1172","1172","1172.0","GCA_014720715.1_ASM1472071v1_CDS_0296","","","GCA_014718535.1_ASM1471853v1_CDS_0269","","","","","",""
"GCA_014720715.1_ASM1472071v1_CDS_3251","cloud","","1","1","1.0","NA","NA","","","","287","287","287.0","GCA_014720715.1_ASM1472071v1_CDS_3251","","","","","","","","",""
"GCA_014717695.1_ASM1471769v1_CDS_1241","cloud","","2","4","2.0","NA","NA","","","","332","332","332.0","","GCA_014717695.1_ASM1471769v1_CDS_1252" "GCA_014717695.1_ASM1471769v1_CDS_1241","GCA_014718155.1_ASM1471815v1_CDS_1280" "GCA_014718155.1_ASM1471815v1_CDS_1291","","","","","","",""
"GCA_014717695.1_ASM1471769v1_CDS_1497","cloud","","2","2","1.0","NA","NA","","","","158","158","158.0","","GCA_014717695.1_ASM1471769v1_CDS_1497","GCA_014718155.1_ASM1471815v1_CDS_1525","","","","","","",""
"GCA_014717695.1_ASM1471769v1_CDS_1753","cloud","","2","2","1.0","NA","NA","","","","428","428","428.0","","GCA_014717695.1_ASM1471769v1_CDS_1753","GCA_014718155.1_ASM1471815v1_CDS_1836","","","","","","",""
"GCA_014720295.1_ASM1472029v1_CDS_1551","cloud","","1","3","3.0","NA","NA","","","","269","554","404.0","","","","","","","","","","GCA_014720295.1_ASM1472029v1_CDS_1551" "GCA_014720295.1_ASM1472029v1_CDS_1468" "GCA_014720295.1_ASM1472029v1_CDS_1582"
"GCA_014720295.1_ASM1472029v1_CDS_1679","persistent","","10","13","1.3","NA","NA","","","","161","881","662.92","GCA_014720715.1_ASM1472071v1_CDS_2294","GCA_014717695.1_ASM1471769v1_CDS_2128" "GCA_014717695.1_ASM1471769v1_CDS_2127","GCA_014718155.1_ASM1471815v1_CDS_2198","GCA_014718535.1_ASM1471853v1_CDS_2268","GCA_014719655.1_ASM1471965v1_CDS_2201" "GCA_014719655.1_ASM1471965v1_CDS_2202","GCA_014718955.1_ASM1471895v1_CDS_2351","GCA_014718755.1_ASM1471875v1_CDS_2397","GCA_014717935.1_ASM1471793v1_CDS_2223" "GCA_014717935.1_ASM1471793v1_CDS_2224","GCA_014722275.1_ASM1472227v1_CDS_1631","GCA_014720295.1_ASM1472029v1_CDS_1679"
"GCA_014720295.1_ASM1472029v1_CDS_1839","shell","","3","3","1.0","NA","NA","","","","365","365","365.0","","","","","","","GCA_014718755.1_ASM1471875v1_CDS_2243","","GCA_014722275.1_ASM1472227v1_CDS_1786","GCA_014720295.1_ASM1472029v1_CDS_1839"
"GCA_014720295.1_ASM1472029v1_CDS_1871","shell","","4","4","1.0","NA","NA","","","","371","371","371.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_0832","GCA_014718755.1_ASM1471875v1_CDS_2211","","GCA_014722275.1_ASM1472227v1_CDS_1819","GCA_014720295.1_ASM1472029v1_CDS_1871"
"GCA_014720295.1_ASM1472029v1_CDS_2095","shell","","3","3","1.0","NA","NA","","","","1268","1268","1268.0","","","","","","","GCA_014718755.1_ASM1471875v1_CDS_1984","","GCA_014722275.1_ASM1472227v1_CDS_2050","GCA_014720295.1_ASM1472029v1_CDS_2095"
"GCA_014720295.1_ASM1472029v1_CDS_2191","shell","","4","4","1.0","NA","NA","","","","515","515","515.0","","","","","GCA_014719655.1_ASM1471965v1_CDS_1811","","GCA_014718755.1_ASM1471875v1_CDS_1887","","GCA_014722275.1_ASM1472227v1_CDS_2148","GCA_014720295.1_ASM1472029v1_CDS_2191"
"GCA_014720295.1_ASM1472029v1_CDS_2543","persistent","","10","10","1.0","NA","NA","","","","812","815","813.5","GCA_014720715.1_ASM1472071v1_CDS_1494","GCA_014717695.1_ASM1471769v1_CDS_1376","GCA_014718155.1_ASM1471815v1_CDS_1406","GCA_014718535.1_ASM1471853v1_CDS_1458","GCA_014719655.1_ASM1471965v1_CDS_1447","GCA_014718955.1_ASM1471895v1_CDS_1600","GCA_014718755.1_ASM1471875v1_CDS_1539","GCA_014717935.1_ASM1471793v1_CDS_1427","GCA_014722275.1_ASM1472227v1_CDS_2497","GCA_014720295.1_ASM1472029v1_CDS_2543"
"GCA_014720295.1_ASM1472029v1_CDS_2863","persistent","","10","10","1.0","NA","NA","","","","713","929","821.0","GCA_014720715.1_ASM1472071v1_CDS_1172","GCA_014717695.1_ASM1471769v1_CDS_1073","GCA_014718155.1_ASM1471815v1_CDS_1066","GCA_014718535.1_ASM1471853v1_CDS_1138","GCA_014719655.1_ASM1471965v1_CDS_1139","GCA_014718955.1_ASM1471895v1_CDS_1247","GCA_014718755.1_ASM1471875v1_CDS_1125","GCA_014717935.1_ASM1471793v1_CDS_1136","GCA_014722275.1_ASM1472227v1_CDS_2819","GCA_014720295.1_ASM1472029v1_CDS_2863"
"GCA_014720295.1_ASM1472029v1_CDS_3215","shell","","4","4","1.0","NA","NA","","","","755","755","755.0","","","","","GCA_014719655.1_ASM1471965v1_CDS_0903","","GCA_014718755.1_ASM1471875v1_CDS_0856","","GCA_014722275.1_ASM1472227v1_CDS_3165","GCA_014720295.1_ASM1472029v1_CDS_3215"
"GCA_014720295.1_ASM1472029v1_CDS_3247","cloud","","1","1","1.0","NA","NA","","","","902","902","902.0","","","","","","","","","","GCA_014720295.1_ASM1472029v1_CDS_3247"
"GCA_014720295.1_ASM1472029v1_CDS_3663","persistent","","10","10","1.0","NA","NA","","","","497","497","497.0","GCA_014720715.1_ASM1472071v1_CDS_0504","GCA_014717695.1_ASM1471769v1_CDS_0446","GCA_014718155.1_ASM1471815v1_CDS_0445","GCA_014718535.1_ASM1471853v1_CDS_0477","GCA_014719655.1_ASM1471965v1_CDS_0452","GCA_014718955.1_ASM1471895v1_CDS_0514","GCA_014718755.1_ASM1471875v1_CDS_0439","GCA_014717935.1_ASM1471793v1_CDS_0482","GCA_014722275.1_ASM1472227v1_CDS_3616","GCA_014720295.1_ASM1472029v1_CDS_3663"
"GCA_014720295.1_ASM1472029v1_CDS_3695","persistent","","10","10","1.0","NA","NA","","","","476","635","603.2","GCA_014720715.1_ASM1472071v1_CDS_0470","GCA_014717695.1_ASM1471769v1_CDS_0414","GCA_014718155.1_ASM1471815v1_CDS_0413","GCA_014718535.1_ASM1471853v1_CDS_0443","GCA_014719655.1_ASM1471965v1_CDS_0419","GCA_014718955.1_ASM1471895v1_CDS_0480","GCA_014718755.1_ASM1471875v1_CDS_0406","GCA_014717935.1_ASM1471793v1_CDS_0448","GCA_014722275.1_ASM1472227v1_CDS_3648","GCA_014720295.1_ASM1472029v1_CDS_3695"
"GCA_014720295.1_ASM1472029v1_CDS_3727","persistent","","10","10","1.0","NA","NA","","","","896","896","896.0","GCA_014720715.1_ASM1472071v1_CDS_0439","GCA_014717695.1_ASM1471769v1_CDS_0384","GCA_014718155.1_ASM1471815v1_CDS_0383","GCA_014718535.1_ASM1471853v1_CDS_0412","GCA_014719655.1_ASM1471965v1_CDS_0389","GCA_014718955.1_ASM1471895v1_CDS_0447","GCA_014718755.1_ASM1471875v1_CDS_0374","GCA_014717935.1_ASM1471793v1_CDS_0418","GCA_014722275.1_ASM1472227v1_CDS_3677","GCA_014720295.1_ASM1472029v1_CDS_3727"
"GCA_014720295.1_ASM1472029v1_CDS_4143","cloud","","1","1","1.0","NA","NA","","","","623","623","623.0","","","","","","","","","","GCA_014720295.1_ASM1472029v1_CDS_4143"
"GCA_014720295.1_ASM1472029v1_CDS_4175","cloud","","1","1","1.0","NA","NA","","","","2738","2738","2738.0","","","","","","","","","","GCA_014720295.1_ASM1472029v1_CDS_4175"
"GCA_014720295.1_ASM1472029v1_CDS_4207","cloud","","1","1","1.0","NA","NA","","","","884","884","884.0","","","","","","","","","","GCA_014720295.1_ASM1472029v1_CDS_4207"
"GCA_014720295.1_ASM1472029v1_CDS_4239","cloud","","1","1","1.0","NA","NA","","","","1331","1331","1331.0","","","","","","","","","","GCA_014720295.1_ASM1472029v1_CDS_4239"
"GCA_014720295.1_ASM1472029v1_CDS_4271","cloud","","2","2","1.0","NA","NA","","","","188","428","308.0","GCA_014720715.1_ASM1472071v1_CDS_3972","","","","","","","","","GCA_014720295.1_ASM1472029v1_CDS_4271"
"GCA_014720295.1_ASM1472029v1_CDS_4303","shell","","6","7","1.17","NA","NA","","","","308","2738","1884.71","","","","GCA_014718535.1_ASM1471853v1_CDS_3978","","GCA_014718955.1_ASM1471895v1_CDS_4330" "GCA_014718955.1_ASM1471895v1_CDS_4331","GCA_014718755.1_ASM1471875v1_CDS_4146","GCA_014717935.1_ASM1471793v1_CDS_4183","GCA_014722275.1_ASM1472227v1_CDS_4121","GCA_014720295.1_ASM1472029v1_CDS_4303"
"GCA_014720295.1_ASM1472029v1_CDS_4399","shell","","2","2","1.0","NA","NA","","","","470","473","471.5","","","","","","","","","GCA_014722275.1_ASM1472227v1_CDS_4320","GCA_014720295.1_ASM1472029v1_CDS_4399"
"GCA_014717935.1_ASM1471793v1_CDS_3772","cloud","","1","1","1.0","NA","NA","","","","395","395","395.0","","","","","","","","GCA_014717935.1_ASM1471793v1_CDS_3772","",""
"GCA_014717935.1_ASM1471793v1_CDS_3868","cloud","","2","2","1.0","NA","NA","","","","314","314","314.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_4104","","GCA_014717935.1_ASM1471793v1_CDS_3868","",""
"GCA_014717935.1_ASM1471793v1_CDS_3932","cloud","","1","1","1.0","NA","NA","","","","1286","1286","1286.0","","","","","","","","GCA_014717935.1_ASM1471793v1_CDS_3932","",""
"GCA_014717935.1_ASM1471793v1_CDS_3964","cloud","","1","1","1.0","NA","NA","","","","1439","1439","1439.0","","","","","","","","GCA_014717935.1_ASM1471793v1_CDS_3964","",""
"GCA_014717935.1_ASM1471793v1_CDS_4092","cloud","","2","2","1.0","NA","NA","","","","4406","4442","4424.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_3944","","GCA_014717935.1_ASM1471793v1_CDS_4092","",""
"GCA_014717935.1_ASM1471793v1_CDS_4252","cloud","","1","1","1.0","NA","NA","","","","224","224","224.0","","","","","","","","GCA_014717935.1_ASM1471793v1_CDS_4252","",""
"GCA_014717935.1_ASM1471793v1_CDS_1308","cloud","","1","1","1.0","NA","NA","","","","530","530","530.0","","","","","","","","GCA_014717935.1_ASM1471793v1_CDS_1308","",""
"GCA_014717935.1_ASM1471793v1_CDS_1340","cloud","","1","1","1.0","NA","NA","","","","392","392","392.0","","","","","","","","GCA_014717935.1_ASM1471793v1_CDS_1340","",""
"GCA_014717935.1_ASM1471793v1_CDS_1884","cloud","","1","1","1.0","NA","NA","","","","176","176","176.0","","","","","","","","GCA_014717935.1_ASM1471793v1_CDS_1884","",""
"GCA_014717935.1_ASM1471793v1_CDS_2428","cloud","","1","1","1.0","NA","NA","","","","137","137","137.0","","","","","","","","GCA_014717935.1_ASM1471793v1_CDS_2428","",""
"GCA_014717935.1_ASM1471793v1_CDS_2652","cloud","","1","1","1.0","NA","NA","","","","2306","2306","2306.0","","","","","","","","GCA_014717935.1_ASM1471793v1_CDS_2652","",""
"GCA_014717935.1_ASM1471793v1_CDS_2716","cloud","","1","1","1.0","NA","NA","","","","320","320","320.0","","","","","","","","GCA_014717935.1_ASM1471793v1_CDS_2716","",""
"GCA_014717935.1_ASM1471793v1_CDS_2812","persistent","","10","10","1.0","NA","NA","","","","908","908","908.0","GCA_014720715.1_ASM1472071v1_CDS_2809","GCA_014717695.1_ASM1471769v1_CDS_2756","GCA_014718155.1_ASM1471815v1_CDS_2815","GCA_014718535.1_ASM1471853v1_CDS_2845","GCA_014719655.1_ASM1471965v1_CDS_2849","GCA_014718955.1_ASM1471895v1_CDS_2838","GCA_014718755.1_ASM1471875v1_CDS_3102","GCA_014717935.1_ASM1471793v1_CDS_2812","GCA_014722275.1_ASM1472227v1_CDS_0985","GCA_014720295.1_ASM1472029v1_CDS_1009"
"GCA_014718535.1_ASM1471853v1_CDS_1329","cloud","","2","4","2.0","NA","NA","","","","263","431","357.5","GCA_014720715.1_ASM1472071v1_CDS_1356" "GCA_014720715.1_ASM1472071v1_CDS_1359","","","GCA_014718535.1_ASM1471853v1_CDS_1329" "GCA_014718535.1_ASM1471853v1_CDS_1326","","","","","",""
"GCA_014718535.1_ASM1471853v1_CDS_1841","cloud","","2","2","1.0","NA","NA","","","","611","611","611.0","GCA_014720715.1_ASM1472071v1_CDS_1890","","","GCA_014718535.1_ASM1471853v1_CDS_1841","","","","","",""
"GCA_014718535.1_ASM1471853v1_CDS_1937","cloud","","4","4","1.0","NA","NA","","","","644","2012","1670.0","","","","GCA_014718535.1_ASM1471853v1_CDS_1937","GCA_014719655.1_ASM1471965v1_CDS_2008","GCA_014718955.1_ASM1471895v1_CDS_2193","","","","GCA_014720295.1_ASM1472029v1_CDS_1898"
"GCA_014718535.1_ASM1471853v1_CDS_2161","cloud","","1","1","1.0","NA","NA","","","","914","914","914.0","","","","GCA_014718535.1_ASM1471853v1_CDS_2161","","","","","",""
"GCA_014718535.1_ASM1471853v1_CDS_2737","cloud","","1","1","1.0","NA","NA","","","","950","950","950.0","","","","GCA_014718535.1_ASM1471853v1_CDS_2737","","","","","",""
"GCA_014718535.1_ASM1471853v1_CDS_3315","cloud","","2","2","1.0","NA","NA","","","","434","434","434.0","GCA_014720715.1_ASM1472071v1_CDS_3280","","","GCA_014718535.1_ASM1471853v1_CDS_3315","","","","","",""
"GCA_014718535.1_ASM1471853v1_CDS_3667","cloud","","3","3","1.0","NA","NA","","","","554","722","666.0","GCA_014720715.1_ASM1472071v1_CDS_3634","","","GCA_014718535.1_ASM1471853v1_CDS_3667","","GCA_014718955.1_ASM1471895v1_CDS_3682","","","",""
"GCA_014719655.1_ASM1471965v1_CDS_3971","cloud","","1","1","1.0","NA","NA","","","","2039","2039","2039.0","","","","","GCA_014719655.1_ASM1471965v1_CDS_3971","","","","",""
"GCA_014719655.1_ASM1471965v1_CDS_4035","cloud","","1","1","1.0","NA","NA","","","","1178","1178","1178.0","","","","","GCA_014719655.1_ASM1471965v1_CDS_4035","","","","",""
"GCA_014718955.1_ASM1471895v1_CDS_0090","cloud","","1","1","1.0","NA","NA","","","","287","287","287.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_0090","","","",""
"GCA_014718955.1_ASM1471895v1_CDS_0186","cloud","","1","1","1.0","NA","NA","","","","320","320","320.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_0186","","","",""
"GCA_014718955.1_ASM1471895v1_CDS_0826","cloud","","1","1","1.0","NA","NA","","","","659","659","659.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_0826","","","",""
"GCA_014718955.1_ASM1471895v1_CDS_0986","cloud","","1","1","1.0","NA","NA","","","","431","431","431.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_0986","","","",""
"GCA_014718955.1_ASM1471895v1_CDS_1370","persistent","","10","12","1.2","NA","NA","","","","92","758","633.5","GCA_014720715.1_ASM1472071v1_CDS_1230" "GCA_014720715.1_ASM1472071v1_CDS_1229","GCA_014717695.1_ASM1471769v1_CDS_1125","GCA_014718155.1_ASM1471815v1_CDS_1165","GCA_014718535.1_ASM1471853v1_CDS_1204" "GCA_014718535.1_ASM1471853v1_CDS_1205","GCA_014719655.1_ASM1471965v1_CDS_1190","GCA_014718955.1_ASM1471895v1_CDS_1370","GCA_014718755.1_ASM1471875v1_CDS_1179","GCA_014717935.1_ASM1471793v1_CDS_1189","GCA_014722275.1_ASM1472227v1_CDS_2756","GCA_014720295.1_ASM1472029v1_CDS_2805"
"GCA_014719655.1_ASM1471965v1_CDS_3780","cloud","","2","2","1.0","NA","NA","","","","2708","3233","2970.5","","","","","GCA_014719655.1_ASM1471965v1_CDS_3780","GCA_014718955.1_ASM1471895v1_CDS_3774","","","",""
"GCA_014719655.1_ASM1471965v1_CDS_3972","cloud","","1","1","1.0","NA","NA","","","","2180","2180","2180.0","","","","","GCA_014719655.1_ASM1471965v1_CDS_3972","","","","",""
"GCA_014718955.1_ASM1471895v1_CDS_0091","cloud","","1","1","1.0","NA","NA","","","","1601","1601","1601.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_0091","","","",""
"GCA_014718955.1_ASM1471895v1_CDS_0635","cloud","","1","1","1.0","NA","NA","","","","767","767","767.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_0635","","","",""
"GCA_014718955.1_ASM1471895v1_CDS_0763","persistent","","10","10","1.0","NA","NA","","","","578","641","586.4","GCA_014720715.1_ASM1472071v1_CDS_0771","GCA_014717695.1_ASM1471769v1_CDS_0689","GCA_014718155.1_ASM1471815v1_CDS_0685","GCA_014718535.1_ASM1471853v1_CDS_0743","GCA_014719655.1_ASM1471965v1_CDS_0709","GCA_014718955.1_ASM1471895v1_CDS_0763","GCA_014718755.1_ASM1471875v1_CDS_0681","GCA_014717935.1_ASM1471793v1_CDS_0722","GCA_014722275.1_ASM1472227v1_CDS_3367","GCA_014720295.1_ASM1472029v1_CDS_3410"
"GCA_014718955.1_ASM1471895v1_CDS_0795","cloud","","1","2","2.0","NA","NA","","","","647","767","707.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_0795" "GCA_014718955.1_ASM1471895v1_CDS_1296","","","",""
"GCA_014718955.1_ASM1471895v1_CDS_0827","cloud","","1","1","1.0","NA","NA","","","","1199","1199","1199.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_0827","","","",""
"GCA_014718955.1_ASM1471895v1_CDS_1243","cloud","","1","1","1.0","NA","NA","","","","152","152","152.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_1243","","","",""
"GCA_014718955.1_ASM1471895v1_CDS_2011","cloud","","1","1","1.0","NA","NA","","","","1697","1697","1697.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_2011","","","",""
"GCA_014718155.1_ASM1471815v1_CDS_1762","cloud","","1","1","1.0","NA","NA","","","","338","338","338.0","","","GCA_014718155.1_ASM1471815v1_CDS_1762","","","","","","",""
"GCA_014718155.1_ASM1471815v1_CDS_2146","cloud","","2","2","1.0","NA","NA","","","","176","176","176.0","","GCA_014717695.1_ASM1471769v1_CDS_2074","GCA_014718155.1_ASM1471815v1_CDS_2146","","","","","","",""
"GCA_014718155.1_ASM1471815v1_CDS_2274","persistent","","9","12","1.33","NA","NA","","","","167","1202","791.25","GCA_014720715.1_ASM1472071v1_CDS_2376","GCA_014717695.1_ASM1471769v1_CDS_2201","GCA_014718155.1_ASM1471815v1_CDS_2274","GCA_014718535.1_ASM1471853v1_CDS_2348" "GCA_014718535.1_ASM1471853v1_CDS_2349","","GCA_014718955.1_ASM1471895v1_CDS_2424","GCA_014718755.1_ASM1471875v1_CDS_2509","GCA_014717935.1_ASM1471793v1_CDS_2307" "GCA_014717935.1_ASM1471793v1_CDS_2306","GCA_014722275.1_ASM1472227v1_CDS_1515" "GCA_014722275.1_ASM1472227v1_CDS_1514","GCA_014720295.1_ASM1472029v1_CDS_1560"
"GCA_014718155.1_ASM1471815v1_CDS_2306","cloud","","2","2","1.0","NA","NA","","","","173","173","173.0","","GCA_014717695.1_ASM1471769v1_CDS_2232","GCA_014718155.1_ASM1471815v1_CDS_2306","","","","","","",""
"GCA_014718155.1_ASM1471815v1_CDS_2498","cloud","","2","2","1.0","NA","NA","","","","251","251","251.0","","GCA_014717695.1_ASM1471769v1_CDS_2424","GCA_014718155.1_ASM1471815v1_CDS_2498","","","","","","",""
"GCA_014718155.1_ASM1471815v1_CDS_3781","cloud","","2","2","1.0","NA","NA","","","","767","767","767.0","","GCA_014717695.1_ASM1471769v1_CDS_3796","GCA_014718155.1_ASM1471815v1_CDS_3781","","","","","","",""
"GCA_014718155.1_ASM1471815v1_CDS_3845","cloud","","1","1","1.0","NA","NA","","","","872","872","872.0","","","GCA_014718155.1_ASM1471815v1_CDS_3845","","","","","","",""
"GCA_014718155.1_ASM1471815v1_CDS_3877","cloud","","1","1","1.0","NA","NA","","","","224","224","224.0","","","GCA_014718155.1_ASM1471815v1_CDS_3877","","","","","","",""
"GCA_014718535.1_ASM1471853v1_CDS_0244","cloud","","2","8","4.0","NA","NA","","","","128","128","128.0","GCA_014720715.1_ASM1472071v1_CDS_0250" "GCA_014720715.1_ASM1472071v1_CDS_0253" "GCA_014720715.1_ASM1472071v1_CDS_0252" "GCA_014720715.1_ASM1472071v1_CDS_0251","","","GCA_014718535.1_ASM1471853v1_CDS_0247" "GCA_014718535.1_ASM1471853v1_CDS_0244" "GCA_014718535.1_ASM1471853v1_CDS_0246" "GCA_014718535.1_ASM1471853v1_CDS_0245","","","","","",""
"GCA_014718755.1_ASM1471875v1_CDS_1948","shell","","3","4","1.33","NA","NA","","","","185","1328","879.5","","","","","","","GCA_014718755.1_ASM1471875v1_CDS_1948","","GCA_014722275.1_ASM1472227v1_CDS_2085" "GCA_014722275.1_ASM1472227v1_CDS_2084","GCA_014720295.1_ASM1472029v1_CDS_2129"
"GCA_014718755.1_ASM1471875v1_CDS_2204","shell","","3","3","1.0","NA","NA","","","","107","1256","603.0","","","","","","","GCA_014718755.1_ASM1471875v1_CDS_2204","","GCA_014722275.1_ASM1472227v1_CDS_1826","GCA_014720295.1_ASM1472029v1_CDS_1877"
"GCA_014718755.1_ASM1471875v1_CDS_2236","shell","","3","3","1.0","NA","NA","","","","296","296","296.0","","","","","","","GCA_014718755.1_ASM1471875v1_CDS_2236","","GCA_014722275.1_ASM1472227v1_CDS_1793","GCA_014720295.1_ASM1472029v1_CDS_1846"
"GCA_014718755.1_ASM1471875v1_CDS_3196","shell","","3","4","1.33","NA","NA","","","","596","1211","908.0","","","","","","","GCA_014718755.1_ASM1471875v1_CDS_3196","","GCA_014722275.1_ASM1472227v1_CDS_0891","GCA_014720295.1_ASM1472029v1_CDS_0910" "GCA_014720295.1_ASM1472029v1_CDS_0911"
"GCA_014718755.1_ASM1471875v1_CDS_4157","cloud","","1","1","1.0","NA","NA","","","","257","257","257.0","","","","","","","GCA_014718755.1_ASM1471875v1_CDS_4157","","",""
"GCA_014717935.1_ASM1471793v1_CDS_0257","cloud","","1","1","1.0","NA","NA","","","","482","482","482.0","","","","","","","","GCA_014717935.1_ASM1471793v1_CDS_0257","",""
"GCA_014718955.1_ASM1471895v1_CDS_3006","cloud","","1","1","1.0","NA","NA","","","","215","215","215.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_3006","","","",""
"GCA_014718955.1_ASM1471895v1_CDS_3263","cloud","","1","1","1.0","NA","NA","","","","596","596","596.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_3263","","","",""
"GCA_014718955.1_ASM1471895v1_CDS_3775","cloud","","2","2","1.0","NA","NA","","","","305","305","305.0","","","","","GCA_014719655.1_ASM1471965v1_CDS_3782","GCA_014718955.1_ASM1471895v1_CDS_3775","","","",""
"GCA_014718955.1_ASM1471895v1_CDS_4063","cloud","","2","2","1.0","NA","NA","","","","311","311","311.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_4063","","GCA_014717935.1_ASM1471793v1_CDS_3903","",""
"GCA_014718955.1_ASM1471895v1_CDS_4095","cloud","","2","2","1.0","NA","NA","","","","758","758","758.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_4095","","GCA_014717935.1_ASM1471793v1_CDS_3872","",""
"GCA_014718955.1_ASM1471895v1_CDS_4159","cloud","","2","2","1.0","NA","NA","","","","293","293","293.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_4159","","GCA_014717935.1_ASM1471793v1_CDS_3836","",""
"GCA_014718955.1_ASM1471895v1_CDS_4191","cloud","","2","2","1.0","NA","NA","","","","1106","1106","1106.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_4191","","GCA_014717935.1_ASM1471793v1_CDS_3802","",""
"GCA_014718955.1_ASM1471895v1_CDS_4383","cloud","","1","1","1.0","NA","NA","","","","737","737","737.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_4383","","","",""
"GCA_014718755.1_ASM1471875v1_CDS_0509","persistent","","10","10","1.0","NA","NA","","","","968","986","969.8","GCA_014720715.1_ASM1472071v1_CDS_0576","GCA_014717695.1_ASM1471769v1_CDS_0514","GCA_014718155.1_ASM1471815v1_CDS_0515","GCA_014718535.1_ASM1471853v1_CDS_0551","GCA_014719655.1_ASM1471965v1_CDS_0524","GCA_014718955.1_ASM1471895v1_CDS_0585","GCA_014718755.1_ASM1471875v1_CDS_0509","GCA_014717935.1_ASM1471793v1_CDS_0551","GCA_014722275.1_ASM1472227v1_CDS_3544","GCA_014720295.1_ASM1472029v1_CDS_3590"
"GCA_014718755.1_ASM1471875v1_CDS_1213","cloud","","1","2","2.0","NA","NA","","","","269","269","269.0","","","","","","","GCA_014718755.1_ASM1471875v1_CDS_1269" "GCA_014718755.1_ASM1471875v1_CDS_1213","","",""
"GCA_014718955.1_ASM1471895v1_CDS_3264","cloud","","1","1","1.0","NA","NA","","","","1379","1379","1379.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_3264","","","",""
"GCA_014718955.1_ASM1471895v1_CDS_3776","cloud","","2","2","1.0","NA","NA","","","","827","827","827.0","","","","","GCA_014719655.1_ASM1471965v1_CDS_3783","GCA_014718955.1_ASM1471895v1_CDS_3776","","","",""
"GCA_014718955.1_ASM1471895v1_CDS_3968","cloud","","2","2","1.0","NA","NA","","","","1322","1322","1322.0","","","","","","GCA_014718955.1_ASM1471895v1_CDS_3968","","GCA_014717935.1_ASM1471793v1_CDS_4066","",""
